TVCL,TVVC,TVKA,omega[1],omega[2],omega[3],sigma_p,.chain,.iteration,.draw
4.12445,72.1076,1.03291,0.295812,0.388269,0.375084,0.199506,3,356,2356
4.05633,72.008,0.962603,0.274839,0.420743,0.446548,0.197083,3,357,2357
4.03583,69.6119,0.9965,0.286643,0.403615,0.430854,0.198198,3,358,2358
4.07037,68.96,0.953504,0.291541,0.395062,0.467707,0.196144,3,359,2359
4.06061,71.92,0.960394,0.304125,0.416117,0.405539,0.201742,3,360,2360
4.02927,71.101,0.929431,0.327731,0.38723,0.461854,0.195054,3,361,2361
4.0274,70.6671,0.928204,0.331168,0.375225,0.449169,0.193743,3,362,2362
3.99914,69.5392,0.906483,0.327745,0.401887,0.460541,0.195123,3,363,2363
4.01147,67.1239,0.99675,0.304209,0.385716,0.412889,0.20047,3,364,2364
3.993,66.8519,0.989436,0.30406300000000003,0.379665,0.43467,0.200969,3,365,2365
3.9954,65.3279,0.81108,0.309992,0.385548,0.451128,0.198694,3,366,2366
3.95291,67.2119,0.863719,0.319574,0.386326,0.449578,0.194488,3,367,2367
3.94161,68.1691,0.902549,0.315937,0.398033,0.437998,0.199491,3,368,2368
3.89317,69.7671,1.03308,0.313148,0.395839,0.36181,0.195042,3,369,2369
3.94158,69.0911,0.97357,0.301014,0.395838,0.42859,0.199246,3,370,2370
3.99171,68.5823,0.958913,0.304814,0.398895,0.385353,0.197304,3,371,2371
3.98424,69.4868,0.981414,0.30132,0.409327,0.398034,0.198571,3,372,2372
3.8713,69.2423,0.989246,0.287633,0.351093,0.41448,0.198659,3,373,2373
3.89702,70.3209,0.957277,0.276574,0.348716,0.384864,0.198681,3,374,2374
3.93864,67.8568,0.934922,0.289017,0.363076,0.380281,0.198273,3,375,2375
3.93512,67.8427,0.917034,0.294098,0.3591,0.398572,0.198317,3,376,2376
4.05748,67.5187,0.942824,0.299718,0.310675,0.447642,0.198589,3,377,2377
4.10391,68.4323,0.932918,0.296496,0.319864,0.450261,0.198554,3,378,2378
4.10587,68.4243,1.04124,0.322765,0.330141,0.434814,0.19718,3,379,2379
4.01431,67.8253,0.941816,0.292157,0.322589,0.458433,0.199857,3,380,2380
3.92302,67.2242,0.999075,0.279743,0.305204,0.441819,0.195401,3,381,2381
3.91725,65.6772,0.959892,0.300542,0.348372,0.41663,0.200487,3,382,2382
3.88858,65.7486,0.96439,0.31271,0.357229,0.412371,0.197781,3,383,2383
3.86039,66.4175,0.955978,0.31767,0.318789,0.381803,0.197336,3,384,2384
3.82906,66.7033,0.974247,0.338721,0.334804,0.363074,0.19992,3,385,2385
3.77964,67.6366,0.99379,0.327631,0.331843,0.373245,0.197206,3,386,2386
3.7927399999999998,69.9662,1.02503,0.316137,0.374437,0.423541,0.199646,3,387,2387
3.84722,72.6375,0.986561,0.319669,0.362272,0.425345,0.197051,3,388,2388
3.88369,73.0863,0.977853,0.289129,0.364957,0.397368,0.199037,3,389,2389
3.88047,72.9774,0.96493,0.278384,0.356037,0.443534,0.196543,3,390,2390
3.91652,72.4396,0.9933,0.283655,0.362227,0.446798,0.201779,3,391,2391
3.90539,72.5907,0.985317,0.28204,0.375899,0.401892,0.200092,3,392,2392
3.93483,72.0633,0.992587,0.268369,0.341808,0.432086,0.198716,3,393,2393
4.01648,70.9158,1.00271,0.297533,0.349051,0.398373,0.198464,3,394,2394
4.05166,70.9407,0.961352,0.300452,0.336732,0.433165,0.19721,3,395,2395
3.97016,69.7451,0.989133,0.273529,0.331038,0.384142,0.20009,3,396,2396
3.98587,69.2747,0.996369,0.275878,0.340896,0.348249,0.196123,3,397,2397
3.99882,67.1131,0.98685,0.299222,0.335521,0.434616,0.200796,3,398,2398
3.9833,67.07,0.953122,0.297042,0.359222,0.410707,0.19964,3,399,2399
4.13428,67.137200000000007,0.9906,0.317053,0.342277,0.447278,0.197145,3,400,2400
4.1382,69.0329,1.02619,0.301762,0.347749,0.42343,0.197982,3,401,2401
4.10315,67.1912,0.95931,0.290012,0.343597,0.370942,0.198908,3,402,2402
3.96544,70.3582,1.00325,0.279347,0.31056,0.40462,0.19886,3,403,2403
4.01537,72.4804,0.960955,0.293914,0.331084,0.445199,0.195262,3,404,2404
3.98282,71.9425,0.885418,0.296808,0.314365,0.364609,0.201624,3,405,2405
4.006,71.9343,0.974497,0.28886,0.325974,0.421658,0.198522,3,406,2406
3.94144,71.2685,0.943576,0.244426,0.331227,0.392767,0.197087,3,407,2407
4.00502,71.974,0.973819,0.260897,0.341693,0.445344,0.201515,3,408,2408
3.92146,72.7998,1.02687,0.25889,0.345226,0.434619,0.198172,3,409,2409
3.93208,72.9535,1.03791,0.256582,0.345842,0.435692,0.198829,3,410,2410
3.89611,72.2062,1.01752,0.251937,0.377551,0.432737,0.198676,3,411,2411
3.95072,71.996,0.996825,0.25203,0.352055,0.38241000000000003,0.19633,3,412,2412
4.00604,70.3775,1.03799,0.2779,0.364439,0.419598,0.200794,3,413,2413
3.98035,71.6333,1.01479,0.265226,0.350734,0.376273,0.199217,3,414,2414
4.0784,73.1032,1.0065,0.276807,0.351928,0.385537,0.199684,3,415,2415
4.01537,67.8756,0.926022,0.267214,0.323372,0.422385,0.199459,3,416,2416
3.99142,66.2543,0.918352,0.279964,0.347367,0.405795,0.202376,3,417,2417
3.96106,64.0323,0.905249,0.276666,0.379517,0.474927,0.195215,3,418,2418
3.89519,63.97,0.890542,0.278062,0.375474,0.388734,0.202391,3,419,2419
3.88467,63.6769,0.899958,0.291572,0.364573,0.407323,0.193826,3,420,2420
3.91031,64.2992,0.894631,0.283752,0.356686,0.445823,0.198358,3,421,2421
4.0223,65.1675,0.988695,0.281406,0.340147,0.399517,0.199738,3,422,2422
4.08611,67.0923,0.937403,0.277001,0.317388,0.449576,0.196007,3,423,2423
4.00215,67.302,0.993279,0.290964,0.340629,0.384231,0.201685,3,424,2424
4.02658,68.0041,0.999487,0.284384,0.320909,0.377052,0.197187,3,425,2425
3.96307,67.4496,0.934574,0.290389,0.36906,0.351592,0.199804,3,426,2426
3.99216,66.5183,0.947682,0.294409,0.347428,0.336355,0.202013,3,427,2427
3.98591,65.1625,0.976333,0.291848,0.342206,0.339337,0.20265,3,428,2428
3.97852,63.7929,0.95267,0.286773,0.350203,0.389139,0.19472,3,429,2429
3.97498,63.7347,0.891917,0.274988,0.330465,0.374867,0.203504,3,430,2430
3.96874,66.8399,1.01376,0.288656,0.347945,0.39877,0.193299,3,431,2431
3.91493,64.768,0.905555,0.287417,0.354095,0.384834,0.198011,3,432,2432
3.97546,65.832,0.93991,0.290098,0.339243,0.415264,0.197269,3,433,2433
3.90075,65.3883,0.89794,0.29419,0.324834,0.414262,0.195934,3,434,2434
3.92342,65.2529,0.938143,0.295504,0.340189,0.446429,0.200304,3,435,2435
3.92136,65.949700000000007,0.939619,0.287702,0.354866,0.404301,0.196413,3,436,2436
3.91027,67.5217,0.966649,0.285502,0.340079,0.458437,0.200916,3,437,2437
3.91609,67.3888,0.941619,0.299409,0.356729,0.382557,0.19807,3,438,2438
3.94994,68.2939,1.00006,0.273695,0.392526,0.437816,0.202021,3,439,2439
3.93011,68.6228,0.973052,0.255841,0.377628,0.408229,0.1967,3,440,2440
3.95294,67.6284,0.944388,0.268171,0.370225,0.416077,0.197936,3,441,2441
4.00681,67.7954,0.959181,0.271476,0.38246,0.378344,0.198095,3,442,2442
4.00539,67.9214,0.930286,0.274947,0.397079,0.418941,0.201018,3,443,2443
3.96878,68.5201,0.952468,0.267441,0.367308,0.458111,0.200126,3,444,2444
4.00395,67.8392,0.969498,0.285445,0.375205,0.508854,0.196456,3,445,2445
4.02529,68.3504,0.930865,0.295199,0.36387,0.394286,0.199128,3,446,2446
3.99042,68.9307,0.959782,0.298464,0.36971,0.419936,0.197402,3,447,2447
3.98218,68.4162,0.947005,0.298496,0.361389,0.423149,0.197012,3,448,2448
4.00578,68.4029,0.923869,0.293621,0.374198,0.409781,0.19319,3,449,2449
4.11891,69.7932,0.916928,0.282617,0.372353,0.358531,0.204687,3,450,2450
4.02749,70.6756,0.923135,0.278446,0.375292,0.366253,0.192797,3,451,2451
4.0086,70.4309,0.943144,0.266698,0.361371,0.363647,0.192381,3,452,2452
4.02884,70.6398,0.916483,0.266239,0.367025,0.371288,0.196074,3,453,2453
4.03566,70.215,0.957599,0.263657,0.364622,0.377913,0.19651,3,454,2454
4.088,70.3946,1.01279,0.269971,0.336829,0.418908,0.202065,3,455,2455
4.04534,69.7148,1.01989,0.272172,0.336149,0.399175,0.196245,3,456,2456
4.01437,70.1398,1.0873,0.286108,0.320018,0.463134,0.202546,3,457,2457
3.99851,69.9257,1.08181,0.282717,0.320935,0.460392,0.203458,3,458,2458
3.93586,70.0326,1.03345,0.279565,0.32852,0.406328,0.195856,3,459,2459
4.00556,69.4095,0.972818,0.282128,0.35126,0.389496,0.198693,3,460,2460
4.12483,71.3789,1.04675,0.285973,0.366679,0.394563,0.199312,3,461,2461
4.08092,70.2462,1.01548,0.283695,0.38496,0.366451,0.201764,3,462,2462
4.02605,70.1213,0.955457,0.29440499999999997,0.344327,0.404847,0.194725,3,463,2463
4.06337,68.9755,0.969025,0.286092,0.363951,0.446283,0.202267,3,464,2464
4.08789,66.9907,0.931021,0.297005,0.364708,0.384123,0.199542,3,465,2465
4.06056,65.95,0.923266,0.286368,0.358744,0.423151,0.197155,3,466,2466
4.01163,64.8451,0.92746,0.29312,0.348274,0.404077,0.198395,3,467,2467
4.01179,65.1141,0.966883,0.279588,0.348406,0.441589,0.197629,3,468,2468
3.96999,64.4356,0.908453,0.282816,0.357251,0.387204,0.196884,3,469,2469
4.03044,67.6326,0.955243,0.281661,0.36541,0.365353,0.199087,3,470,2470
3.94643,71.3704,0.958817,0.272421,0.371639,0.382469,0.20043,3,471,2471
3.91194,73.3595,1.00389,0.287097,0.374984,0.376639,0.197045,3,472,2472
3.93449,73.8257,0.999916,0.291828,0.378069,0.385279,0.196856,3,473,2473
3.94383,72.4453,0.967192,0.309999,0.368312,0.380591,0.20026,3,474,2474
4.0361,72.4848,0.978516,0.294455,0.363426,0.397933,0.197217,3,475,2475
4.03695,69.6112,0.969139,0.302512,0.372118,0.42229,0.19988,3,476,2476
4.05987,69.8416,0.930407,0.299835,0.426854,0.41511,0.196577,3,477,2477
4.09658,70.464,0.937394,0.29762,0.394395,0.404665,0.196675,3,478,2478
4.0968,72.4962,1.03782,0.29845,0.427678,0.43009,0.199303,3,479,2479
4.10599,71.8131,1.03451,0.300631,0.388535,0.375225,0.197997,3,480,2480
4.08051,69.9092,0.949372,0.282683,0.3436,0.39858,0.198387,3,481,2481
4.07157,69.823,1.01938,0.27812,0.366288,0.399908,0.197771,3,482,2482
4.09957,68.5871,0.995031,0.264777,0.355497,0.378708,0.199448,3,483,2483
4.13635,68.2071,0.985545,0.294282,0.336172,0.396879,0.197489,3,484,2484
4.16291,66.83,0.979184,0.310789,0.33978,0.344833,0.199071,3,485,2485
4.09409,67.9438,0.941433,0.319182,0.354744,0.41414,0.196943,3,486,2486
4.07332,68.5038,0.939263,0.324755,0.342398,0.457344,0.200305,3,487,2487
4.07643,67.0612,0.906308,0.310987,0.354392,0.361093,0.19721,3,488,2488
4.08193,68.0366,1.01126,0.294721,0.343226,0.366215,0.20089,3,489,2489
4.07768,65.6019,0.907144,0.298807,0.343572,0.367685,0.198957,3,490,2490
4.0339,65.3994,0.888347,0.307687,0.351017,0.417377,0.198943,3,491,2491
4.06344,66.166,0.907881,0.283902,0.355188,0.38159,0.199468,3,492,2492
3.95906,67.6991,0.993047,0.284734,0.340039,0.412755,0.201199,3,493,2493
3.90769,67.6706,0.998617,0.290018,0.321572,0.376727,0.195881,3,494,2494
3.92533,68.3525,0.986176,0.295051,0.327227,0.377761,0.197282,3,495,2495
4.02002,68.7588,0.952138,0.306329,0.319415,0.382989,0.202238,3,496,2496
3.98046,69.4825,0.983287,0.306902,0.3679,0.398753,0.194742,3,497,2497
4.02653,68.6339,0.968885,0.312421,0.350496,0.361987,0.1961,3,498,2498
4.08669,69.0426,0.985808,0.310992,0.385644,0.381902,0.198051,3,499,2499
4.00981,67.7051,0.956792,0.293421,0.359852,0.389457,0.198746,3,500,2500
3.93887,69.3091,0.945193,0.290734,0.385619,0.397128,0.199578,3,501,2501
3.86472,72.9251,1.03156,0.292897,0.363169,0.432807,0.197999,3,502,2502
3.8973,72.7275,1.06374,0.292841,0.382073,0.43627,0.200262,3,503,2503
3.87632,72.5149,1.02495,0.295324,0.384256,0.419667,0.200529,3,504,2504
3.93259,71.4343,0.979332,0.270306,0.384686,0.423465,0.195681,3,505,2505
3.95024,67.7993,0.9462,0.295967,0.340709,0.39293,0.200846,3,506,2506
4.01221,67.4977,0.984235,0.27792,0.349892,0.381166,0.195864,3,507,2507
3.99766,68.3934,0.992718,0.286664,0.341976,0.404255,0.200114,3,508,2508
4.02678,67.9205,0.975072,0.285534,0.336532,0.395826,0.199996,3,509,2509
3.98586,68.479,0.937597,0.298089,0.380136,0.45041,0.19745,3,510,2510
4.05651,68.5342,0.988107,0.317682,0.350517,0.420612,0.200645,3,511,2511
4.0356,67.6443,0.988253,0.321171,0.36031,0.430054,0.197011,3,512,2512
4.05511,68.6055,0.96977,0.31048,0.401671,0.406424,0.198925,3,513,2513
4.13983,70.2977,0.92425,0.310517,0.391085,0.399952,0.198934,3,514,2514
4.09517,70.0279,0.95923,0.321719,0.383087,0.403213,0.196387,3,515,2515
4.06316,70.36,0.940777,0.297912,0.368454,0.38164,0.202239,3,516,2516
4.11669,69.6765,0.941916,0.280328,0.357372,0.441126,0.194548,3,517,2517
4.10271,68.8692,0.940643,0.281337,0.350838,0.402063,0.197046,3,518,2518
4.12253,69.75,0.971428,0.284384,0.365156,0.389024,0.200372,3,519,2519
4.08703,69.4153,0.956361,0.285661,0.359134,0.437292,0.195996,3,520,2520
4.04935,69.7862,0.935288,0.277461,0.365383,0.448614,0.200177,3,521,2521
4.14794,69.7863,0.969722,0.276132,0.370688,0.398287,0.198999,3,522,2522
4.09171,69.1958,0.976662,0.269009,0.415818,0.399649,0.198601,3,523,2523
4.11886,70.1237,0.964006,0.277454,0.41177,0.438662,0.200032,3,524,2524
4.07895,69.766,0.945655,0.276959,0.416528,0.421732,0.194882,3,525,2525
4.08502,67.0485,0.907922,0.299362,0.357422,0.411096,0.200819,3,526,2526
3.91738,70.5564,0.938568,0.261243,0.406972,0.453062,0.19702,3,527,2527
3.87897,68.8667,0.962241,0.295306,0.35069,0.360784,0.198778,3,528,2528
3.82963,69.7131,0.984892,0.287011,0.337977,0.454313,0.197074,3,529,2529
3.78106,71.5763,0.984578,0.29998,0.348622,0.406783,0.198097,3,530,2530
3.74923,70.7034,0.98366,0.305754,0.36233,0.376348,0.196624,3,531,2531
3.72127,70.5872,0.966761,0.299833,0.361548,0.373709,0.197126,3,532,2532
3.73322,71.3018,0.979805,0.286793,0.390433,0.410358,0.195736,3,533,2533
3.79429,71.0115,0.974357,0.283034,0.382718,0.356122,0.199127,3,534,2534
3.79289,75.0023,1.00738,0.317954,0.382831,0.371811,0.196886,3,535,2535
3.84538,76.1327,1.05343,0.343788,0.379852,0.379956,0.200841,3,536,2536
3.85546,74.8848,0.95417,0.300476,0.337034,0.405548,0.196182,3,537,2537
3.83995,74.5956,0.996782,0.322416,0.353362,0.374542,0.201308,3,538,2538
3.80836,73.2191,0.982795,0.291977,0.349155,0.35887,0.19766,3,539,2539
3.91623,74.1179,1.00478,0.307596,0.359436,0.377481,0.199435,3,540,2540
3.96399,73.5129,1.04912,0.3031,0.348533,0.398892,0.199101,3,541,2541
4.0307,72.4973,0.96429,0.295236,0.386767,0.394032,0.197086,3,542,2542
4.00571,70.0487,0.951311,0.292892,0.387991,0.355514,0.199246,3,543,2543
3.99588,69.6495,0.970746,0.290288,0.379486,0.370889,0.196281,3,544,2544
4.01211,70.4473,0.961615,0.293266,0.376351,0.389049,0.197135,3,545,2545
3.88091,69.4336,1.08359,0.302575,0.393515,0.462103,0.199711,3,546,2546
3.83791,71.2777,0.971481,0.332345,0.354731,0.322917,0.199855,3,547,2547
3.84395,70.1632,1.01026,0.332591,0.358702,0.350776,0.19706,3,548,2548
3.8376,70.7257,1.01753,0.326521,0.351653,0.371505,0.199528,3,549,2549
3.78597,68.5302,1.00851,0.299046,0.330267,0.345979,0.197771,3,550,2550
3.82376,69.3047,1.0164,0.299836,0.326537,0.348912,0.196768,3,551,2551
3.90233,70.2358,0.981656,0.298374,0.402396,0.496177,0.198497,3,552,2552
3.90121,70.5299,0.992034,0.297821,0.404959,0.38894,0.200031,3,553,2553
3.90367,71.1708,0.975861,0.298538,0.397667,0.369923,0.201247,3,554,2554
3.98054,69.0614,1.03819,0.291664,0.418989,0.383493,0.203059,3,555,2555
3.88636,66.9074,1.01942,0.29219,0.389928,0.432007,0.194236,3,556,2556
3.91123,65.0071,1.01282,0.28084,0.371593,0.414085,0.197807,3,557,2557
3.89878,66.3759,0.966295,0.295848,0.377521,0.443588,0.199205,3,558,2558
3.97412,68.7757,1.02896,0.299585,0.360629,0.38948700000000003,0.196645,3,559,2559
3.96309,69.0321,1.01705,0.299634,0.3583,0.392389,0.196774,3,560,2560
3.94844,68.249,0.969736,0.295698,0.370021,0.393779,0.195206,3,561,2561
3.93457,69.8254,0.986119,0.318768,0.352799,0.414047,0.200617,3,562,2562
3.93214,72.5494,1.01081,0.323081,0.367213,0.339075,0.196227,3,563,2563
3.90069,71.5253,0.982788,0.310908,0.38228,0.343426,0.197705,3,564,2564
3.87171,71.7142,0.942225,0.306756,0.389895,0.387015,0.198774,3,565,2565
3.92117,73.6587,1.03225,0.297157,0.390814,0.353232,0.198256,3,566,2566
3.89682,73.0204,1.01287,0.292723,0.399349,0.355973,0.197921,3,567,2567
3.86366,74.4659,0.99005,0.300187,0.386701,0.399954,0.200178,3,568,2568
3.84647,75.13,0.983377,0.326181,0.429429,0.378532,0.197299,3,569,2569
3.81378,75.3541,0.953874,0.306461,0.39754,0.447934,0.198173,3,570,2570
3.85884,74.3696,1.02151,0.288014,0.408912,0.446264,0.197592,3,571,2571
3.81583,74.5845,0.972107,0.288002,0.414771,0.460909,0.196685,3,572,2572
3.82186,71.2738,0.998305,0.279018,0.39378,0.382728,0.198895,3,573,2573
3.83099,71.4005,0.990831,0.281861,0.379768,0.362825,0.203031,3,574,2574
3.83102,71.6946,1.00716,0.297912,0.388097,0.392196,0.194502,3,575,2575
3.88629,70.6657,0.980121,0.290455,0.351517,0.40594,0.200641,3,576,2576
3.82579,70.4167,0.997611,0.293061,0.375125,0.411712,0.194977,3,577,2577
3.88808,70.577,0.95764,0.304803,0.343734,0.4286,0.200707,3,578,2578
3.83128,67.8329,0.9116,0.292232,0.386663,0.41438,0.195723,3,579,2579
3.95294,67.5152,0.990846,0.295095,0.345786,0.40329,0.201379,3,580,2580
3.87333,67.4293,0.979708,0.295565,0.392797,0.41356,0.195534,3,581,2581
3.88536,68.2076,1.01322,0.296057,0.366628,0.385118,0.201,3,582,2582
3.89472,69.7462,0.975542,0.292409,0.396713,0.389935,0.196983,3,583,2583
3.86645,67.7137,0.932109,0.298871,0.393152,0.336449,0.199549,3,584,2584
3.92234,66.3731,1.02876,0.309445,0.366101,0.399647,0.197502,3,585,2585
3.91588,68.5607,0.957337,0.301299,0.358802,0.364876,0.199827,3,586,2586
3.8988,68.0915,1.06011,0.319224,0.356876,0.422456,0.197417,3,587,2587
3.89429,70.1612,1.02748,0.310537,0.366424,0.37041,0.198014,3,588,2588
3.7471,73.1823,1.01151,0.342907,0.358213,0.410132,0.199042,3,589,2589
3.87048,73.1647,0.945216,0.352855,0.355058,0.40645,0.198368,3,590,2590
3.87906,73.295,0.934116,0.351512,0.352558,0.407484,0.198013,3,591,2591
3.95191,69.554,0.930579,0.3541,0.363507,0.433061,0.199679,3,592,2592
3.95654,70.5524,0.947741,0.339976,0.366209,0.384814,0.197149,3,593,2593
4.0125,70.1512,0.969342,0.331075,0.333562,0.41535,0.199169,3,594,2594
4.08144,72.0954,1.04353,0.309824,0.364001,0.404522,0.193561,3,595,2595
4.16356,70.1096,0.934335,0.325344,0.379828,0.412324,0.197326,3,596,2596
4.09443,73.3691,0.963914,0.345732,0.395816,0.393266,0.199376,3,597,2597
4.16327,72.6085,0.992227,0.352172,0.387176,0.417009,0.199333,3,598,2598
4.0939,73.7838,0.970459,0.340878,0.380061,0.417454,0.198685,3,599,2599
4.03248,74.5279,0.986404,0.317028,0.380695,0.408741,0.199241,3,600,2600
3.98209,72.4764,0.928602,0.294771,0.360319,0.41938,0.199149,3,601,2601
3.97922,71.3383,0.94838,0.303943,0.353584,0.412307,0.198592,3,602,2602
3.96582,72.1697,1.0534,0.309696,0.343168,0.390842,0.198833,3,603,2603
3.96423,73.046,1.09563,0.306489,0.358191,0.384037,0.19528,3,604,2604
3.94212,69.8707,0.91877,0.286735,0.341306,0.376906,0.200232,3,605,2605
3.91626,69.9601,0.944272,0.302953,0.338955,0.375873,0.197081,3,606,2606
3.92292,70.0599,0.958195,0.305376,0.327589,0.351488,0.199143,3,607,2607
3.90331,69.5774,0.954077,0.30647,0.322892,0.374431,0.202796,3,608,2608
3.90595,69.2981,0.941365,0.288843,0.330979,0.415918,0.1958,3,609,2609
3.96507,69.1344,1.00956,0.289336,0.348056,0.475966,0.203926,3,610,2610
3.93605,68.839,1.02127,0.285485,0.350436,0.475675,0.197598,3,611,2611
4.04169,65.0511,0.960216,0.289807,0.359898,0.407756,0.197093,3,612,2612
4.06955,65.3907,0.946824,0.287298,0.367612,0.372449,0.199562,3,613,2613
3.99461,66.8167,0.987284,0.275933,0.380402,0.400505,0.198874,3,614,2614
3.98826,67.0553,1.06033,0.274623,0.384013,0.467613,0.198202,3,615,2615
4.00931,67.1144,0.999429,0.309973,0.344795,0.390884,0.19846,3,616,2616
3.98256,67.7651,1.009,0.322062,0.358128,0.450554,0.196433,3,617,2617
3.98955,67.7298,0.947726,0.33769,0.352675,0.438356,0.198492,3,618,2618
3.9223,66.5687,1.03223,0.316764,0.398772,0.394942,0.199912,3,619,2619
3.99457,67.8429,0.966928,0.278091,0.397265,0.435002,0.196291,3,620,2620
4.06197,69.7163,0.961205,0.270976,0.36196,0.418557,0.200219,3,621,2621
4.04276,68.7029,0.95147,0.270084,0.359039,0.432764,0.195125,3,622,2622
4.04301,67.2978,0.960063,0.264659,0.375676,0.434642,0.197809,3,623,2623
4.07496,68.6916,0.98343,0.26462,0.355315,0.427644,0.196795,3,624,2624
4.14617,67.2655,0.89577,0.278136,0.363443,0.384673,0.198824,3,625,2625
4.14022,69.0874,0.96704,0.265902,0.341836,0.414219,0.197235,3,626,2626
4.11707,66.4971,0.953962,0.286296,0.376242,0.457922,0.199716,3,627,2627
4.03008,64.9774,0.990477,0.283919,0.345996,0.399283,0.196544,3,628,2628
4.05969,64.1284,0.962136,0.272736,0.391421,0.371652,0.199413,3,629,2629
4.08137,66.6814,0.929085,0.269797,0.384703,0.393679,0.195966,3,630,2630
4.10987,66.0196,0.989142,0.28254,0.391127,0.439257,0.201361,3,631,2631
4.02243,68.4501,0.931338,0.302619,0.385789,0.397333,0.196271,3,632,2632
3.93724,67.9651,1.03611,0.282924,0.391962,0.415541,0.200326,3,633,2633
3.95451,65.3384,0.933688,0.273987,0.358286,0.39517,0.196204,3,634,2634
4.01975,65.9208,0.958555,0.28408,0.366413,0.383892,0.201565,3,635,2635
4.04662,66.5367,1.00025,0.293038,0.374991,0.404396,0.200738,3,636,2636
3.98437,69.1581,1.00586,0.304877,0.348582,0.360068,0.19552,3,637,2637
3.99882,69.8662,0.982331,0.29671,0.343407,0.340646,0.199039,3,638,2638
3.91931,67.2495,0.93681,0.295049,0.3382,0.4105,0.201759,3,639,2639
3.91231,69.6507,1.04359,0.30192600000000003,0.35129,0.400439,0.19495,3,640,2640
3.87965,69.0181,1.04726,0.285958,0.33622,0.430419,0.198734,3,641,2641
3.9243,69.3982,0.987027,0.270641,0.316423,0.441159,0.197624,3,642,2642
3.88181,69.6418,0.967032,0.276974,0.340861,0.379707,0.200707,3,643,2643
3.8952,69.9912,1.00931,0.270091,0.329034,0.417484,0.197391,3,644,2644
3.82429,69.3864,1.00835,0.267613,0.35267,0.474744,0.200327,3,645,2645
3.87433,71.5767,0.968358,0.28127,0.335722,0.39914,0.197827,3,646,2646
3.9148,71.5216,1.00524,0.26421,0.343626,0.368805,0.19874,3,647,2647
3.84508,73.4112,0.997719,0.257029,0.35497,0.417214,0.198182,3,648,2648
3.87064,73.7647,0.921955,0.254288,0.354905,0.429564,0.19947,3,649,2649
3.78443,74.2161,1.00444,0.271497,0.373758,0.429562,0.198705,3,650,2650
3.8327,73.4022,1.08332,0.271756,0.386029,0.429709,0.200833,3,651,2651
3.79902,72.2062,1.02874,0.278511,0.379908,0.422438,0.199571,3,652,2652
3.88285,73.3382,0.992205,0.306807,0.405425,0.401156,0.199539,3,653,2653
3.85575,73.8254,1.06406,0.306909,0.354123,0.392189,0.198924,3,654,2654
3.87284,72.9869,1.08105,0.313469,0.377487,0.358381,0.197313,3,655,2655
3.94712,71.9053,1.02281,0.288509,0.349417,0.424955,0.19914,3,656,2656
3.89769,69.173,0.938922,0.27778,0.374333,0.379734,0.197834,3,657,2657
